#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
8717558628790,-0.0015244416401424916,-0.006127218532158349,-0.0010297180485012826,0.2033205870056059,-9.667513619463044,1.0776353427040346
8717559623990,-0.0009023600167099412,-0.008759278939684735,-0.0013004905611605604,0.20827462997750923,-9.629823962656419,1.0589476108617453
8717560614490,-0.0005874379017077411,0.018183196788924882,-0.001870904669417554,0.20827462997750923,-9.643710866455436,1.0441604734668004
8717561614490,-0.0006652598181914006,-0.014791382553850266,0.0017944814607645547,0.21322867294941256,-9.667520895389075,1.0776208845796715
8717562609690,0.0002507602696340174,0.0006410615638297659,-0.0024947668978921138,0.2320540481719922,-9.677453260928244,1.0825093180155305
8717563604890,-0.0022615079675827937,0.0010396916852801821,-0.005119188139853259,0.2181827160203969,-9.682402818308113,1.0726753507611482
8717564595290,-0.0033957186233355206,-0.00036382219254946224,0.0002699808604716596,0.17954116871204195,-9.66749615723174,1.0825949062853344
8717565595290,0.0054290659702343255,0.011755557993494377,0.0012035619215930446,0.17954116871204195,-9.67245495491689,1.091455135096872
8717566590590,0.00020844844944374954,-0.017286154016394942,-0.000860069475715204,0.20827462997750923,-9.677435798697012,1.0914087260035548
8717567585790,-0.000850010713467745,0.013408496715843633,0.0007322841631194491,0.17954116871204195,-9.66749615723174,1.0628954499257321
8717568576190,-0.0012527327151803727,0.00249862812508278,0.0025413249314465694,0.17062387953234998,-9.648642961504807,1.0540606620881332
8717569576190,0.0025977464855848724,-0.01653098102193441,-0.002995289962978834,0.20827462997750923,-9.64867061004124,1.0352912845780404
8717570571490,0.002430409996577461,0.019023679541849234,0.003018858798511416,0.21322867294941256,-9.667520895389075,1.040191893965404
8717571566690,-0.002294352903871687,-0.012877281065297973,-0.0035826953069580053,0.1983665439346216,-9.662550237914155,1.0628724599871466
8717572557090,0.00023359229486985024,-0.006636418640106459,-0.0006621912202417596,0.19440329772683296,-9.662547327535055,1.058938281536911
8717573557090,-0.00299270421239892,0.01066796385013069,-0.0009108793879951415,0.19440329772683296,-9.658578965006988,1.040227429859113
8717574552390,0.0007252588875146029,-0.011295142705870443,0.0031941661036537566,0.1983665439346216,-9.643703590529334,1.044174931591308
8717575547590,-0.006886058921662798,0.011546799952230367,0.0012400985527037146,0.1983665439346216,-9.672468779185108,1.0776380921057531
8717576537990,-0.003445708390006248,-0.02153596496245094,-0.0005013211239104816,0.17954116871204195,-9.686342804616563,1.072728152539051
8717577537990,-0.0018833811416338218,0.0015085126489323766,0.0006544742330632227,0.1745870962140142,-9.658564413133174,1.0589707827537669
8717578533290,-0.001098360420945469,0.01467112656618725,-0.0008894713447241088,0.17954116871204195,-9.643689766261117,1.086556256724549
8717579528490,-0.0033232960762666006,-0.022907244544942064,-0.001891205764913102,0.17954116871204195,-9.658568051117872,1.0727532435947935
8717580518890,0.0007942146678974454,0.017928578009353845,-0.0020023665562409667,0.19440329772683296,-9.682385356076807,1.0402059237281804
8717581518890,0.0007646118187447822,0.005378404836902259,0.0016764153119682677,0.2033205870056059,-9.672472417148194,1.0589163090318572
8717582514190,-0.0004301993920301575,-0.021670833944910324,-0.0006370038056573899,0.18944925475492957,-9.658575327043973,1.0589490955239922
8717583509390,-0.0001927221225436022,0.025691065265800922,-0.0001899056669067336,0.17954116871204195,-9.69130160230171,1.0628739446493936
8717584499790,-0.005566207105432061,-0.014870962085215225,-0.0035861804536962004,0.18449521178302625,-9.662540051609026,1.0727424296075678
8717585499790,-0.0002577916019972284,-0.0018645629328025576,-0.002259312675344288,0.2033205870056059,-9.648666972078225,1.0540129502429196
8717586494990,-0.005653151283941378,0.0015071253802816237,0.003300961742424618,0.20827462997750923,-9.65858915131219,1.0539967610050185
8717587490190,0.002364735558004887,-0.008795390632308334,0.0033315975807779166,0.1983665439346216,-9.643703590529334,1.0490997956565842
8717588480690,-0.00048041914789709404,0.010285557201634064,-0.001297636382806304,0.19440329772683296,-9.643700680150234,1.054030443087366
8717589480690,-0.0006634736874485334,-0.014028771728822765,-0.0002078593846464834,0.21322867294941256,-9.648674248004255,1.0628633179010765
8717590475890,0.0010162363550385647,0.0055136639415308275,-0.0003309655315403212,0.2181827160203969,-9.648677885967343,1.0776306811330765
8717591471090,0.0016329829400149772,0.0006167618353876345,0.0011394480652240201,0.22710000520008888,-9.667531081694277,1.0628260508938294
8717592461590,-4.048938560700585e-05,-0.016270740863265257,-0.0031108576181047105,0.22214596222818556,-9.677445985002214,1.0726740480093413
8717593461590,0.0006712054112550311,0.019043852276103633,0.00038954047613821725,0.22214596222818556,-9.658599337617392,1.0864806460639964
8717594456790,-0.001150726546976246,-0.007512870657750921,8.893218071724749e-05,0.2181827160203969,-9.672483331037313,1.0677594476276877
8717595451990,-0.0007790678606849864,-0.009762097545490078,-0.0013076960638811652,0.2181827160203969,-9.677443074623115,1.0490404131010063
8717596442490,0.0012843991678398933,0.012639979826180675,0.002477060031821624,0.21322867294941256,-9.672479693074225,1.0441272586131682
8717597442490,-0.0035465034411188232,-0.010996231274092955,-0.003064151488875638,0.21322867294941256,-9.667520895389075,1.0539814665028255
8717598437690,-0.0014729860990313611,0.0156585775864072,0.0021296930256991574,0.22710000520008888,-9.653644177994451,1.053973770211839
8717599432890,0.0004718716621278495,-0.012171381339867737,0.0031889831391799317,0.2033205870056059,-9.653626715763219,1.077647887804564
8717600423290,0.0011338938462277272,0.002117324400466601,0.0020294921827731715,0.20827462997750923,-9.662557513840257,1.0776325941569649
8717601423290,-0.0017257548541886186,0.015059296681288525,-0.002766950934397488,0.22710000520008888,-9.682409366650226,1.0628126102029083
8717602418590,0.0037209772144185336,-0.019797327026942178,-0.002142691189644474,0.21322867294941256,-9.672479693074225,1.053976986842218
8717603413790,0.0022846545936336705,0.010522031015962656,-0.0004262569006715424,0.2033205870056059,-9.658585513349175,1.0490791259034267
8717604404190,0.0010224359243635288,0.00813277769535932,0.0019453085891738137,0.2033205870056059,-9.667513619463044,1.0727104786387585
8717605404190,-0.0012982915172125116,-0.016800113266311655,0.002911993704809073,0.1983665439346216,-9.648663334115138,1.0727347333168156
8717606399490,-0.0009688672978193117,0.016288771764709407,0.0011286659329701777,0.18449521178302625,-9.634766244110184,1.0776923838739927
8717607394690,-0.005288874131505358,-0.0038610563785497973,-0.0006262799793497137,0.22214596222818556,-9.648680796346442,1.077624897866068
8717608385090,0.0008748992986351671,-0.0011267498091188585,-0.00037572661293204133,0.24592540994879297,-9.662585162398374,1.0588630991949148
8717609385090,-0.004156779175975119,-0.0033778976149674636,0.00200839684040445,0.22214596222818556,-9.667527443731261,1.0825327363156132
8717610380390,0.00035776449357624585,-0.0072700994875427305,0.0005878166582850156,0.237008120769101,-9.662578614056258,1.0677409373066244
8717611375590,0.0011676437583399528,0.01642709043083762,-0.0026410889366370177,0.24592540994879297,-9.65365800228435,1.0539462997150564
8717612365990,-0.0012985768190354454,-0.016915272840871406,0.0010291552300926467,0.237008120769101,-9.643731966671437,1.0588931371398358
8717613365990,0.0015093993757742726,0.0014976611815533045,0.0005184730326951098,0.2181827160203969,-9.638758398696543,1.05892508815182
8717614361290,-0.0012228298360701141,0.015178158215706679,-0.0018893994947805168,0.19440329772683296,-9.643700680150234,1.054030443087366
8717615356490,-0.000680915042341244,-0.021409918877327745,-0.0023910402640808584,0.19440329772683296,-9.667507071120857,1.0589338010217992
8717616346890,-0.002864390157721515,0.011788468034208674,0.00035105545083626184,0.1983665439346216,-9.672468779185108,1.072713228040477
8717617346890,0.0002536918052616086,0.0018683626472243836,0.0022814513439514588,0.18944925475492957,-9.66254368957204,1.0776600646106624
8717618342090,-0.0015336253258688443,-0.010024329822211912,0.0013277224073309953,0.2033205870056059,-9.638747484807425,1.0540219112732332
8717619337290,0.0021539731872216566,0.00839845728522115,-0.0015695409803250437,0.2320540481719922,-9.634801168572647,1.0628483925479084
8717620327790,-0.0023061863290860718,-0.017889913753416205,-0.003491305998759571,0.22710000520008888,-9.667531081694277,1.0825255072534317
8717621327790,0.0004181078972747233,0.018287506868573805,0.0013889357522478551,0.2033205870056059,-9.658585513349175,1.0677936799149963
8717622322990,-0.00016409148330097465,-0.015406740864460939,-0.0005951886460104088,0.1983665439346216,-9.648663334115138,1.0776595973820917
8717623318190,0.0008799352157663788,0.0010100907382459001,-0.0016159016649742708,0.2033205870056059,-9.648666972078225,1.0678026400907157
8717624308690,-0.000101975274957148,0.01090063082895594,0.0005874391064987321,0.21322867294941256,-9.643714504418451,1.0677926624814644
8717625308690,-0.004060110861715015,-0.015657623704374474,0.0019245192794227674,0.2033205870056059,-9.648666972078225,1.0589378143081958
8717626303890,-0.00022290539102318672,0.01290110935051559,0.0014797201499642696,0.1983665439346216,-9.658581875386089,1.0402216465921048
8717627299090,-0.001237918665762591,0.008785884170042717,-0.0015564495923495298,0.2033205870056059,-9.667513619463044,1.0776353427040346
8717628289590,0.0015853520021496884,-0.019560426836349523,0.0017550850675676893,0.19440329772683296,-9.667507071120857,1.0825732190986452
8717629289590,3.167202302772811e-05,0.014284628668923403,0.0003591188899671801,0.18944925475492957,-9.682381718113792,1.0677924151755795
8717630284790,0.002986839115424784,-0.011405819636109558,-0.0009540800817738346,0.2033205870056059,-9.662553875877242,1.0776398232191464
8717631279990,-0.0009931321052264446,0.006006820285296054,0.0024389324722691877,0.22710000520008888,-9.643724690723653,1.0726972852537224
8717632270490,0.00013069056015309766,0.002991748650465323,0.0031677695101246838,0.237008120769101,-9.643731966671437,1.0677579629223557
8717633270490,-0.0034273697675357537,-0.013769458487992499,-7.210521457136961e-05,0.2181827160203969,-9.648677885967343,1.0589161271215066
8717634265690,-0.0002163896743464849,0.015665123810722242,0.00011833881322892252,0.2181827160203969,-9.653637629652337,1.058911646606305
8717635260890,-0.0012876147193335808,-0.012262988290402507,-0.001950502377775608,0.22710000520008888,-9.658602975580408,1.077608708628167
8717636251390,0.000989314801268605,-0.005890566814189098,-3.2092084958604446e-05,0.22214596222818556,-9.658599337617392,1.0776159376903487
8717637251390,-0.0004718397156569165,0.013919904398198985,-0.0013983966986605648,0.20827462997750923,-9.65858915131219,1.0914257516192858
8717638246590,-0.0011812140498710802,-0.020436238359894554,0.003263295648570681,0.1983665439346216,-9.67742852277091,1.0914231841280624
8717639241790,-0.0017328734175812623,0.012033871988261752,0.0006001790271695237,0.2033205870056059,-9.677432160733996,1.0589118285167451
8717640232190,-0.002016736832059548,-0.0017542437179180609,0.001636440934560189,0.20827462997750923,-9.67247605511121,1.0628490416869194
8717641232190,0.0014928721181137125,-0.005481902162948964,-0.006429851548654602,0.21322867294941256,-9.672479693074225,1.067766676690014
8717642227490,-0.0025095962076334922,0.0023944996592894993,-0.0005922689823456722,0.2033205870056059,-9.682391904418994,1.0628473097187874
8717643222690,-0.0007923824832211006,-0.015403254196949219,-0.0008441691306903692,0.20827462997750923,-9.67247605511121,1.0441344876753498
8717644213090,-0.0008482126721538119,0.014182595459080995,-0.0034029746963191573,0.2033205870056059,-9.667513619463044,1.0539959246271886
8717645213090,-0.0008875852309579452,-0.002509877665671331,0.0016278176013422088,0.2033205870056059,-9.672472417148194,1.0727059989781509
8717646208390,-0.002666323132847554,-0.010768900822856711,0.0006987940984052995,0.21322867294941256,-9.672479693074225,1.0490521226784444
8717647203590,-0.000456766311212874,0.020297306826253775,0.001028900207276428,0.20827462997750923,-9.66751725742606,1.0589135596302832
8717648193990,-0.0025569411404084974,-0.017666852557132434,0.0017807406364278699,0.1983665439346216,-9.658581875386089,1.0776506372063723
8717649193990,0.00591425451784937,0.004368650013046808,-0.00022838508939393085,0.19440329772683296,-9.658578965006988,1.0628818281790544
8717650189290,-0.002610686874202902,0.01280893510332131,-0.0031559512547481103,0.2033205870056059,-9.64370722849242,1.0776568488348777
8717651184490,0.0034811650694665727,-0.014940232687244686,0.003537273669268804,0.237008120769101,-9.643731966671437,1.0963221277541033
8717652174890,-0.0032469960185500663,0.009399606009801935,0.0020925603587309298,0.2320540481719922,-9.643728328686668,1.0963293568595147
8717653174890,-0.0017893571633177154,-0.011881328918983552,-0.0026991803995134425,0.1983665439346216,-9.662550237914155,1.1012863529494465
8717654170190,-0.0013688883727871297,0.006543772778108706,-0.003955243516519462,0.2181827160203969,-9.677443074623115,1.082529559406902
8717655165390,0.0003802543839355821,0.002260054912377088,-0.0007275614740605151,0.22710000520008888,-9.662571338108474,1.0539657056264213
8717656155790,0.0005919037042215573,-0.014557897167721552,0.0041761324150485,0.20827462997750923,-9.643710866455436,1.077649619772696
8717657155790,-0.0018369236652542257,0.021193967226407998,-0.0017210909251682877,0.20827462997750923,-9.653630353726234,1.0825655228076587
8717658151090,0.003100648361688149,-0.01643442866919681,0.0020226318780085673,0.20827462997750923,-9.677435798697012,1.0726942894008573
8717659146290,-0.0026595172108838166,-0.007884996844035232,0.00034199047361294175,0.19440329772683296,-9.662547327535055,1.0727279714832048
8717660136690,-0.00020662347037951004,0.01980404387271161,-0.0006063427959846854,0.21322867294941256,-9.653633991689249,1.0589188756686312
8717661136690,-0.0033150159730848975,-0.01940157838980789,-0.0013654890867335233,0.22710000520008888,-9.648684434309457,1.0726928047386104
8717662131990,0.0005138904634911755,0.005633237000945902,0.001051570934980128,0.21322867294941256,-9.643714504418451,1.0776423907105144
8717663127190,-0.0015105493983322976,-0.0002489811471929476,0.0010177744399038615,0.19440329772683296,-9.653620167421032,1.0628863078395725
8717664117590,0.000490511710203971,-0.004274168797268042,0.0026153248429503497,0.19440329772683296,-9.672465868806007,1.0589293213611914
8717665117590,-0.0009957804469376743,0.004892648938271182,-7.805011603651164e-05,0.2033205870056059,-9.696278808118818,1.067759628683534
8717666112790,0.0014736179916408337,-0.013651346302078624,-0.0018429922409320234,0.22214596222818556,-9.682405728687211,1.0628198392650898
8717667107990,-0.0004697717932709254,0.014794293004012471,-0.0008905704628109305,0.237008120769101,-9.62984506287242,1.0490559540114053
8717668098490,-0.0017739872343639175,-0.005377949362828666,-0.00039649723067424706,0.19440329772683296,-9.629813776351217,1.0589678522532613
8717669098490,-0.0019034918744757472,-0.007007086091699661,-0.0002817161186342426,0.17062387953234998,-9.648642961504807,1.0589855261534094
8717670093690,0.002676706103439676,0.016900856629069996,0.0014980065248891457,0.18449521178302625,-9.653612891495003,1.0629007659639356
8717671088890,0.0004751473948434856,-0.010772138622758422,-0.0006910847264392627,0.18449521178302625,-9.667499795194828,1.0825876772230083
8717672079390,0.0006247423255430259,-0.0006470102266501188,0.0037688318464424494,0.18449521178302625,-9.67741833646578,1.0914434255194339
8717673079390,0.000402441452805726,0.011658153995029112,-0.0007891339547132638,0.19440329772683296,-9.667507071120857,1.077648355033369
8717674074590,-0.0028049993365952125,-0.01628297943010698,0.0009126318268746431,0.17954116871204195,-9.658568051117872,1.0865428160337176
8717675069790,-0.0011010354058616691,0.013531268050092068,0.0013612456026460378,0.1745870962140142,-9.66253277566124,1.1013210525084107
8717676060290,-0.0028032356464923365,-0.01554200170683626,0.0029251953183500263,0.19440329772683296,-9.658578965006988,1.0727315564081044
8717677060290,0.0027763336080024945,0.005874798474769613,0.0012971825325432352,0.1983665439346216,-9.672468779185108,1.0677883638767032
8717678055490,-0.0017485517813797882,0.0053930274854952845,0.0005550277105098337,0.2033205870056059,-9.662553875877242,1.0677900949900965
8717679050690,0.0033362931107082296,-0.02307071923278279,0.0009729738291701338,0.22710000520008888,-9.629837786924636,1.0864994027932655
8717680041190,0.0020555236524921507,0.01991962831642583,-0.00023611736183047453,0.21322867294941256,-9.619908113348634,1.0776638968414471
8717681041190,-0.000517720984264637,-0.005529825310140447,0.003739119181937431,0.18449521178302625,-9.634766244110184,1.0776923838739927
8717682036390,-0.004066323743650431,-0.01828957723446135,0.002032095103003585,0.21322867294941256,-9.629827600619434,1.0776549358111336
8717683031590,0.0024431533190644623,0.024433843071450516,-0.0010848794068065533,0.2320540481719922,-9.638768585001673,1.0539799826951726
8717684022090,8.632274140448534e-05,-0.015798362000184776,0.002161722017981752,0.1983665439346216,-9.68635662888478,1.0628509538563036
8717685022090,-0.0025187855069509126,-0.0015080213592654282,0.0027688974725465785,0.2033205870056059,-9.667513619463044,1.0589207886924648
8717686017290,-0.0031370249965869384,0.0027495468471762513,0.003678074267808938,0.21322867294941256,-9.662561151803272,1.0727005010295072
8717687012490,-0.0010055487543159077,0.0007517009415542036,0.0010230288856928225,0.18944925475492957,-9.701228365498611,1.0825499818541746
8717688002890,-0.0021175203565377936,0.008796308525887947,-0.0029338417367130104,0.18449521178302625,-9.696264983850602,1.0589222733547117
8717689002890,-0.0038182480214077855,-0.01965655191232153,-0.00023644019545110504,0.19440329772683296,-9.667507071120857,1.062873762739043
8717689998190,0.002037460517819556,0.012258818523946224,0.002974026206784779,0.1983665439346216,-9.662550237914155,1.0677973240524228
8717690993390,-0.00390128836819718,-0.0015934714746331166,-0.0037518820631577306,0.2181827160203969,-9.682402818308113,1.0401712242121568
8717691983790,9.017328435016823e-05,-0.014164744366362253,0.001294536617200262,0.2181827160203969,-9.667524533352163,1.0588991015057756
8717692983790,-0.001722211339080213,0.01655680332994791,-0.001627536097836908,0.2181827160203969,-9.66256478976636,1.0776181360324573
8717693979090,-3.1649195834041605e-05,-0.012544895231027243,0.0030625226709685184,0.21322867294941256,-9.686367542773898,1.0677541307348903
8717694974290,-0.002159237734663158,-0.008877604750257551,-0.00179930354415197,0.19440329772683296,-9.68635371850568,1.0628567371233117
8717695964690,-0.0010980870339539449,0.01477479641769154,0.0031262852321249698,0.20827462997750923,-9.662557513840257,1.0490683119163453
8717696964690,-0.0020519167582626575,-0.016643187212304088,-0.002479841196210806,0.2181827160203969,-9.667524533352163,1.0776136555173452
8717697959990,-0.002472630856085319,0.018045376195254384,0.0016471382555396851,0.18449521178302625,-9.67741833646578,1.0776538529820126
8717698955190,-0.0050668347174388645,-0.016258395015045946,-0.0022169888183285625,0.19440329772683296,-9.672465868806007,1.0441547290668656
8717699945590,-0.0027561865280995588,0.004394053166472657,0.0005513341000151339,0.2033205870056059,-9.672472417148194,1.0589163090318572
8717700945590,-0.000989262626849714,0.007658691333205431,-0.0018158288452875854,0.20827462997750923,-9.653630353726234,1.0628660664480565
8717701940890,-0.0013044847718095085,-0.019413141313576496,-0.00049347217901274,0.21322867294941256,-9.653633991689249,1.0441442833743053
8717702936090,-0.00033848383572116555,0.017183332935731523,-0.0025058291885425134,0.21322867294941256,-9.672479693074225,1.0776164049190637
8717703926490,-0.001132974656194656,7.76836916090845e-06,-0.00036181609098629147,0.2181827160203969,-9.667524533352163,1.0963280921200431
8717704926490,-0.004445366265477797,-0.019162009035317652,0.0013999736283458698,0.2181827160203969,-9.667524533352163,1.0588991015057756
8717705921790,-0.002079383649282852,0.024936890217913628,0.0014418912435058447,0.21322867294941256,-9.682399180345024,1.0490431616481308
8717706916990,0.001221692728512339,-0.013916636498636958,0.001041796936909649,0.1983665439346216,-9.67742852277091,1.0677838833615914
8717707907390,-0.002134665189286733,0.0015411375036322797,-0.0052416364604330875,0.237008120769101,-9.67249715532721,1.0726568412946789
8717708907390,-0.0003958802787819562,-0.0071321008212427185,-0.0012909765485934577,0.24592540994879297,-9.686391553368999,1.0302773108234522
8717709902590,-0.002020567738911714,-0.0033689321611513334,-0.0010094151460991446,0.2320540481719922,-9.667534719657292,1.0441042678200783
8717710897790,-0.000604022648100954,0.01114820514461546,0.0014689640163292666,0.2320540481719922,-9.643728328686668,1.053975502179971
8717711888290,-0.002818000611831309,-0.021781937383433866,-0.0017596335278715573,0.2181827160203969,-9.653637629652337,1.0441370543119792
8717712888290,0.0005319458856584405,0.013286611035281282,-0.0007784493294829809,0.22710000520008888,-9.658602975580408,1.062834116333841
8717713883490,0.0011359849061297056,0.0030140202807127647,-0.001603051493833625,0.2320540481719922,-9.653647815957466,1.0677562309974535
8717714878690,-0.00017949085574475113,-0.021938509694926493,0.002371690287421532,0.2033205870056059,-9.658585513349175,1.0825682722093224
8717715869190,-0.0025962023024935976,0.018938443150411884,-0.0012322209297775258,0.2033205870056059,-9.691319064533014,1.0677641091986458
8717716869190,-0.002033281613648392,-0.008750704611596334,-0.0021752391311573964,0.2181827160203969,-9.682402818308113,1.0677504865973744
8717717864390,0.0004932007223540265,-0.0031207888159242025,-0.0021447072720522293,0.2033205870056059,-9.648666972078225,1.0727275042544895
8717718859590,0.0007737800751990136,0.009260642804740205,0.0020792217532905827,0.2033205870056059,-9.6248605811076,1.0628992821562826
8717719850090,-0.0016663545116773074,-0.013003361163417475,-0.003836429780396717,0.20827462997750923,-9.634783706341414,1.0628830920637875
8717720850090,0.0017900019754199473,0.013901403786779974,0.0006020318693680735,0.22214596222818556,-9.667527443731261,1.0441187259444413
8717721845290,-0.0011737996654710044,-0.017285513518139957,-0.00010298249360693804,0.2320540481719922,-9.677453260928244,1.0588698999386845
8717722840490,-0.0018813370579052035,0.002359917997924642,0.005428136948397883,0.22710000520008888,-9.677449622965229,1.077591683012436
8717723830990,0.00028031824578512044,0.013147972036811999,0.0018562607345059086,0.20827462997750923,-9.662557513840257,1.0628580018626388
8717724830990,0.0001992787885869516,-0.021169744841428285,-0.0010119445958210955,0.18944925475492957,-9.658575327043973,1.062889057241236
8717725826190,-0.003122489943016414,0.008927725319076776,-0.0034317312216361256,0.18944925475492957,-9.653616529458017,1.072743265130804
8717726821390,-0.002375362289610396,0.006024360234823223,5.937515119093864e-05,0.21322867294941256,-9.662561151803272,1.0401963744805158
8717727811890,0.0010856895025355175,-0.018292886330247584,-0.000618684701309899,0.21322867294941256,-9.667520895389075,1.040191893965404
8717728811890,-0.001595972218156107,0.016796159129212014,0.0003812298445040772,0.19440329772683296,-9.648660423736038,1.072740516583824
8717729807090,0.0013677657861054637,-0.005268733405504468,0.0005983255628119926,0.1983665439346216,-9.667509981499958,1.0628679794720346
8717730802290,-0.0018780571226285165,0.0037632147785620074,0.0007952745865975434,0.19440329772683296,-9.667507071120857,1.077648355033369
8717731792690,-0.002144451034079754,-0.0026167137531886916,-0.0010039134837818522,0.1983665439346216,-9.658581875386089,1.0825755012716485
8717732792690,0.002371826781554903,-0.005796327179166262,0.004857632430020456,0.20827462997750923,-9.64867061004124,1.0677954110285341
8717733787990,0.0002803308662515467,0.013160139644096056,-0.0004021234198432252,0.22710000520008888,-9.643724690723653,1.0726972852537224
8717734783190,0.0005972726047457425,-0.012259928732176066,-0.0037128763059989392,0.2181827160203969,-9.658596427238294,1.082546585022633
8717735773590,0.0010055651707507017,0.000981948694123054,0.0035278045519843877,0.19440329772683296,-9.638740936465238,1.0914639142168348
8717736773590,0.0021696403325942616,0.015028486039833658,0.00048306235967117417,0.20827462997750923,-9.64867061004124,1.0825700033228602
8717737768890,0.0022109944618562485,-0.02067876083011538,-0.0003874513739437909,0.21322867294941256,-9.653633991689249,1.0490691474395815
8717738764090,0.0010428663102411261,0.01679665703214009,-0.0013834852364441172,0.2181827160203969,-9.638758398696543,1.044150495857494
8717739754490,-0.003272127243748638,-0.0012379618616047833,-0.0003637016502827336,0.21322867294941256,-9.638754760733455,1.067797142996666
8717740754490,0.0032458436825371154,-0.008152957715870095,-0.00017991602075306725,0.18944925475492957,-9.66254368957204,1.0825849286759386
8717741749790,-0.002999515042083736,0.007779328125653247,0.00032418448544006915,0.17954116871204195,-9.677414698502693,1.0825859461096148
8717742744990,0.00021347034833285507,-0.015162831126272466,0.00040907086651833374,0.17954116871204195,-9.653609253531915,1.058968033309018
8717743735390,0.0029227143030375498,0.01465949234217935,-0.0012783551178517506,0.18944925475492957,-9.634769882073197,1.0678354265827612
8717744735390,-0.0006575692446181879,-0.011534284950193069,0.0019420967320572897,0.2033205870056059,-9.6248605811076,1.0865385828242564
8717745730690,-0.002516418956645031,-0.0005056276917058122,0.0027757127795279115,0.20827462997750923,-9.63875112277044,1.0678043720588477
8717746725890,0.001552301417956519,0.019674117585172395,-0.000863589273722301,0.20827462997750923,-9.67247605511121,1.0776236339812455
8717747716290,-0.0013086227178594912,-0.021163945554533964,-0.0011327278542981865,0.20827462997750923,-9.65858915131219,1.0914257516192858
8717748716290,-0.0008716271789292358,0.00424071668153117,0.004559533692896132,0.18449521178302625,-9.643693404224205,1.0826091833538511
8717749711590,-0.004499418536019614,0.011178339809089617,-0.0016555837144369124,0.17062387953234998,-9.653602705189801,1.0678458714207277
8717750706790,-0.00030008869381505793,-0.01977758106809399,-0.0032593964859653495,0.19440329772683296,-9.662547327535055,1.0352989808689372
8717751697190,0.0006537633618517481,0.011662031956232756,-0.0016681746201656343,0.19440329772683296,-9.643700680150234,1.058955307152642
8717752697190,0.002985939038801847,-0.011793884779937643,0.0013017481323084152,0.18449521178302625,-9.65857168908096,1.0825957426630197
