#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
8989000169690,0.009675147709918095,0.0006090408882404585,-0.0025240325534941974,0.07550614760308823,-9.691225204991232,1.1063645122544883
8989001169690,0.008378605812111726,-0.016323005234374403,0.0012543003377357888,0.07055210453210393,-9.710068214412967,1.1102946774183269
8989002164990,0.007457382221276161,0.019296406969966096,-0.004272060440679733,0.07550614760308823,-9.701144692262032,1.0728665223271512
8989003160190,0.006625340527961697,-0.013775222798146684,-0.0053728843078320165,0.11315691281130973,-9.624794370113092,1.0728805794514398
8989004150590,0.010416397157331194,-0.0047631256090518645,-0.0059505817436929995,0.11315691281130973,-9.60594772272827,1.077822469132447
8989005150590,0.013840520583203224,0.008493516387261084,-0.0033614993689220435,0.10423962353253675,-9.61982807808591,1.082747800426528
8989006145790,0.008781039006553581,-0.005531676008245522,-0.0018102500843877036,0.11315691281130973,-9.624794370113092,1.077805443516716
8989007140990,0.015247612609010752,0.01901460630660544,-0.0034196968608310296,0.11315691281130973,-9.600987979043277,1.0778269496476485
8989008131390,0.011143431615916726,-0.016166540037661388,-0.0062813784878271205,0.09928558056063343,-9.563284497968432,1.0916708148080478
8989009131390,0.009566957700926918,0.008016975318588151,-0.005233626482378501,0.06163481535241193,-9.563256849421158,1.073011319134288
8989010126690,0.009579978607997312,0.013534860658740253,-0.006074402721713263,0.041818613839593136,-9.572169457661365,1.0730321708408266
8989011121890,0.00659959873904542,-0.024681638565061715,-0.004443274400810928,0.056680757617446356,-9.582099858832121,1.0592118326559876
8989012112290,0.010218039231135269,0.017672325790970903,-0.006926500915804862,0.04677267157455871,-9.614826134089858,1.0444221277698191
8989013112290,0.0022601304312014,0.00014993315453600692,-0.005641061991850846,0.03785538239486673,-9.624739073018542,1.0631407330802651
8989014107490,0.003984421655217188,-0.014661600932239126,-0.001983077472361637,0.05172671454646206,-9.592015708139833,1.0444355083936745
8989015102690,0.0019159606979841023,0.014030329954457833,-0.00015030122503558244,0.041818613839593136,-9.59597584873118,1.0542961106983242
8989016093090,0.003247041681683825,-0.007637565292122183,-0.002811289512296052,0.004167855963362291,-9.638601238544735,1.0868166463204825
8989017093090,0.0031536397798090695,0.006032613895182955,-0.00497642479626551,-0.019611576994182908,-9.66239016737248,1.0828899954186
8989018088390,-0.00227480716510769,-0.0045865934493497205,-0.007415907915339363,-0.024565619966086263,-9.653459369295442,1.0917699975383444
8989019083590,-0.0020350565217038766,-0.009502497882542711,-0.002180350597933193,-0.01465752659120799,-9.638587414271134,1.0917689809486526
8989020073990,-0.0012115859449617792,0.0199422204467224,-0.002358890022069629,-0.005740237411515997,-9.638593962613248,1.0592518420704715
8989021073990,-0.004834734579908868,-0.024392865297592624,-0.004280595818294243,-0.005740237411515997,-9.634626546184222,1.0356161254727139
8989022069190,-0.002488891742620341,0.011162721016548915,-3.07720210603428e-05,-0.009703476188233043,-9.629663892125585,1.0681305156945737
8989023064390,-0.006512618512503667,0.010056128021828183,-0.0014060759523951715,0.027947281588916864,-9.648538188052225,1.0779082773897986
8989024054790,-0.005721472666211727,-0.027424765989621867,0.0008457864963950946,0.04677267157455871,-9.677317200987053,1.0778548211231078
8989025054790,-0.003733047478270931,0.01643427748964907,-0.0008693501995785157,0.03785538239486673,-9.658464005260118,1.1015241597360026
8989026050090,-0.001274903653641496,-0.006883921657291351,-0.0002828152491029818,0.07550614760308823,-9.61484723429502,1.1064335103077143
8989027045290,-0.003544736942210813,-0.010252547836431456,-0.0015534506398331028,0.08046019057499158,-9.610883455729814,1.0916552730215126
8989028035690,-0.006270769797827203,0.006043679251126435,-0.0010577202531906822,0.0844234367827802,-9.634692757178732,1.086703119459798
8989029035690,-0.002665418849166567,-0.010376779710415833,-0.0023098286992816524,0.10423962353253675,-9.63867472547073,1.1014452114134945
8989030030890,-0.004493493755959413,0.01369243175583005,-0.0031441347428490564,0.08937747975468356,-9.629736651456751,1.0916252350765916
8989031026090,-0.004682769995141431,-0.013262640324551045,-0.00031572710274642294,0.08937747975468356,-9.629736651456751,1.120189517218714
8989032016590,-0.001000804444741041,0.002767300018505843,-0.0009707931531778777,0.09928558056063343,-9.648590574778515,1.1339476059943538
8989033016590,0.0011469231671775628,0.007643321577605153,-0.00031687322445252174,0.09433152282566785,-9.667433584189478,1.0965088188480796
8989034011790,-0.002681686747071702,-0.017266194670825602,-0.002733081134659408,0.07055210453210393,-9.677334663229127,1.0728952575204098
8989035006990,0.004184336335297604,0.01679341923340537,-0.002773363959355233,0.08937747975468356,-9.686276593611215,1.077784585691977
8989035997390,-0.0008804568514120597,0.0005250108204664233,-0.0034958330562111424,0.10423962353253675,-9.66744086012635,1.096494360702174
8989036997390,-0.00039972871855359533,-0.008763690621117579,-0.0008001884406366117,0.0844234367827802,-9.672385105948527,1.0965187973119797
8989037992590,0.0006510911814848284,0.010524877354009018,8.067896989585877e-05,0.0844234367827802,-9.691231753333346,1.0866520434671987
8989038987790,0.0018600503602038965,-0.00965184799219881,-0.00018584665878543325,0.09433152282566785,-9.67735212546043,1.0866501304433103
8989039978290,0.0035367886988908245,0.008625431924963636,0.0019409120437575015,0.0844234367827802,-9.6862729556482,1.0679420865251086
8989040978290,-0.0024043524713980016,-0.006254937007694077,-2.4112188096164257e-05,0.06559804679713836,-9.70609715991089,1.0630267717290396
8989041973490,-0.004662350827218685,-0.004609576537609048,-0.0016370685021743227,0.07055210453210393,-9.682294406914124,1.0541762229936387
8989042968690,-0.004351578575700518,0.020570604124897696,-0.0007138202914535445,0.07550614760308823,-9.677338301192215,1.0305340562711707
8989043959090,-0.003201207727407819,-0.024430862496698777,0.001736688443421626,0.056680757617446356,-9.701130867982974,1.0069007199475044
8989044959090,-0.0013632979781581676,0.008895384979701458,0.0014559708535957627,0.06163481535241193,-9.696174762271834,0.9970482431499319
8989045954390,-0.00400979933197159,0.005664830402558947,-0.0019455601865707834,0.07550614760308823,-9.677338301192215,1.0256091922058945
8989046949590,-0.004693420149818198,-0.017774078134093804,-0.0002209300539745317,0.07055210453210393,-9.672374919643325,1.0354707474212543
8989047939990,-0.0015930196484221044,0.018043739553934054,0.001393475265289111,0.056680757617446356,-9.672364733327354,1.0167764348225987
8989048939990,-0.003408473860892266,-0.005785475547067695,0.006506637468358584,0.06163481535241193,-9.653522669916235,1.0069365022709618
8989049935190,-0.0037727207681718024,-0.00038822853350096304,0.005038850821638853,0.06559804679713836,-9.624759445628873,0.9882421516599711
8989050930390,-0.005898830813936639,0.0039048818977798286,0.0003067500367231269,0.056680757617446356,-9.62475289728676,0.988255163989161
8989051920790,-0.004312016490224661,-0.015904662397025492,0.0014217331275905992,0.06163481535241193,-9.610869631461599,0.9931853440713321
8989052920790,-0.002594143494888977,0.019804044039793467,0.0009066605398101082,0.03290133932388241,-9.605888787670633,1.0020965790672092
8989053916090,-0.0030516035790363657,-0.014296945384812475,0.004565550290931522,0.06163481535241193,-9.610869631461599,1.0355393162582451
8989054911290,-0.0017731124029313709,-0.005014221235710371,0.0018644424501838,0.08046019057499158,-9.634689846799631,1.0542047762763125
8989055901690,0.0025542981017282595,0.01827551700075169,0.0022605624496622803,0.041818613839593136,-9.667395021742246,1.0591564563709817
8989056901690,-0.006341191350519998,-0.023793693910068747,0.0017507032226468924,0.041818613839593136,-9.682273306698196,1.049293287451011
8989057896890,-0.0012347179502032058,0.010112799134706488,0.007988320111065657,0.06163481535241193,-9.66740957361606,1.0591275400790257
8989058892090,-0.003370600018838346,0.010261577972956397,0.004984626722035094,0.07055210453210393,-9.667416121958174,1.0965435183641032
8989059882490,0.0003450443086080368,-0.012657955740007408,0.0005511844492834973,0.04677267157455871,-9.68227694467205,1.086715048981554
8989060882490,0.003919656130225026,0.011105796093322934,0.006473547362019124,0.03785538239486673,-9.667392111373987,1.0867415020016649
8989061877790,0.0003512165248365975,-0.01006520884053793,0.0077206235433867655,0.03785538239486673,-9.672350909059137,1.106436478799157
8989062872990,0.0035477080290023874,0.013236481710690778,0.006614666543980777,0.04677267157455871,-9.715010495756696,1.106384934723393
8989063863390,0.0038859574011086747,-0.0031546235363389963,0.0019851273044564043,0.056680757617446356,-9.724937258953599,1.1201512054163683
8989064863390,0.0027334196377389926,-0.01231315326259378,0.0048121624010646034,0.07055210453210393,-9.701141054298944,1.096513052057451
8989065858590,-0.0013432005669201299,0.01739814013444639,0.00477601122406268,0.07550614760308823,-9.715031595961857,1.0866435496655455
8989066853790,0.0031086305470797316,-0.013056087788658556,0.0029238937469068553,0.041818613839593136,-9.715006857782841,1.1063921638071172
8989067844190,0.00037194833844915367,-0.0012706225340042634,0.0033889556187065174,0.041818613839593136,-9.677313563013199,1.082786914272108
8989068844190,0.0031648381060090346,0.010752741358534927,0.0027093598673073706,0.06559804679713836,-9.67733102525527,1.0916169232068316
8989069839490,-0.0028153817199980478,-0.020696158015554533,0.0060269108431861545,0.05172671454646206,-9.691207742749086,1.1103391735092982
8989070834690,-0.001119692281460023,0.005617831933758657,0.00494608223533901,0.027947281588916864,-9.658456729323175,1.082824181279355
8989071825090,0.00024452564346073586,-0.002011851096357091,0.0015022477860146674,0.018039195546029216,-9.648530912126121,1.0680730072852562
8989072825090,0.000248955909331214,-0.00013912469135763522,0.0027696839131318655,0.041818613839593136,-9.65350811804242,1.0443944091771853
8989073820290,-0.0017615663782175276,-0.0001187740515555813,0.0002666119730426403,0.05172671454646206,-9.624749259323671,1.0168266752921067
8989074815490,-0.0035480147828324603,-0.011653820391189996,0.002703014304234928,0.05172671454646206,-9.59598312466805,1.0257173703117988
8989075805890,-0.003878538416944959,0.008027507287982266,0.0013323460860483784,0.056680757617446356,-9.595986762631139,1.0306350053147488
8989076805890,-0.0037907565630000864,-0.008022677084473538,0.0033558292783267213,0.056680757617446356,-9.595986762631139,1.016845432875825
8989077801190,-0.0019058836612129981,-0.008033813064416372,0.004228235992678249,0.07550614760308823,-9.577153939525378,1.0256996963899636
8989078796390,0.00040122452319546996,0.011124510260053497,0.005229815869407564,0.08046019057499158,-9.572197833803395,1.0168322394693359
8989079786790,-0.007444320058947565,-0.012020536780365555,0.0034653497330630247,0.07055210453210393,-9.592029532418891,1.0493329019837103
8989080786790,-0.007032136589893595,0.0028941632073324827,0.002561830261931279,0.07550614760308823,-9.600960330496003,1.06310729828226
8989081781990,-0.007511705186084112,0.012661078075715586,0.0041354296776253685,0.06163481535241193,-9.61979679157562,1.0542456882755251
8989082777190,-0.011462135475158352,-0.010625883215492307,0.0029853442782670865,0.041818613839593136,-9.60589533600198,1.1015658684128304
8989083767590,-0.005376691747931884,0.012154651204941393,0.0037489913840915105,0.03785538239486673,-9.605892425633721,1.101571651658296
8989084767590,-0.011734152138325297,-0.01938852074636751,0.0015463674738745905,0.03785538239486673,-9.638625976718368,1.0729779162087856
8989085762890,-0.007754142733730847,0.016425632366295524,0.003283507196027719,0.041818613839593136,-9.643588630771623,1.0916820890508159
8989086758090,-0.006671434590767296,-0.004001938502231864,0.0031411337271380936,0.03785538239486673,-9.672350909059137,1.0965867505701072
8989087748490,-0.005560314582167897,-0.012387967036046464,0.0006966940526274739,0.03785538239486673,-9.701117043714756,1.1103504538703561
8989088748490,-0.009503881035762001,0.020455371951792645,0.0006814500481084019,0.018039195546029216,-9.69118300458091,1.1153131952365039
8989089743690,-0.006065931907835019,-0.013663584530771922,0.005206503072343858,0.018039195546029216,-9.68225584446689,1.1064564340394014
8989090738890,-0.007676115870057318,-0.0037526583220748935,0.004024219458689499,0.04677267157455871,-9.686245307100924,1.1202006103626398
8989091729390,-0.005997002065024371,0.015535126897447522,0.004652204297398944,0.056680757617446356,-9.706090611568776,1.1250930951958729
8989092729390,-0.0038123618060069233,-0.01717963966115854,0.005175625792626761,0.04677267157455871,-9.738816886826513,1.1300028466693064
8989093724590,-0.005633907678783448,0.009666428042550024,0.0005960891842679214,0.03290133932388241,-9.743766444107113,1.143808180083132
8989094719790,-0.006929834401758888,-0.006992036330149689,0.00011028942420586267,0.014075949338240565,-9.724905972443237,1.1300631036366817
8989095710190,-0.006655166697357474,0.0028874745547155037,0.0035643859488215714,0.018039195546029216,-9.706062235437512,1.0916603356142325
8989096710190,-0.006022406668220475,0.004793892984706012,-0.0018198144633109086,0.041818613839593136,-9.691200466812216,1.067999776877163
8989097705390,-0.002935657799493215,-0.018384919957315626,-0.004245557192780253,0.02299323861701351,-9.701106129814798,1.054228596452751
8989098700590,-0.006867416060046207,0.019446720216167092,0.00016457722618142597,-0.009703476188233043,-9.710009279350018,1.0493433795594722
8989099691090,-0.004805471714633182,-0.012010575184024867,-5.5886144925650257e-05,0.018039195546029216,-9.69118300458091,1.0355303499426929
8989100691090,-0.008949561208087913,-0.010889076323493296,0.003728630961128342,-0.0007861944396126558,-9.672322532917033,1.0257250003957423
8989101686290,-0.006992768229155761,0.019582584171478387,-0.0017161672254820525,-0.019611576994182908,-9.64354351998766,1.0257784566515893
8989102681490,-0.005690984464310446,-0.01450072321210916,-0.0024540426412671974,0.009121906366337237,-9.634637460084182,1.0257445926265603
8989103671890,-0.005032209263999293,-0.0015842211690232297,-0.004752096296829661,0.004167855963362291,-9.65348046950053,1.035584641721776
8989104671890,-0.007915581207377294,0.0012784074910642262,0.0006715004275220605,0.027947281588916864,-9.648538188052225,1.0207797130070568
8989105667090,-0.006677325010857417,-0.006482905717452959,-0.0015181380720102242,0.04677267157455871,-9.643592268745477,0.9971174222804575
8989106662290,-0.005261048990695994,0.007934621415011132,-0.003808310245876398,0.056680757617446356,-9.653519031942379,1.0118685954199622
8989107652790,-0.005195163294938672,-0.017393094740196336,-0.0008441424120372723,0.041818613839593136,-9.614822496116004,1.0020755021739998
8989108652790,-0.004751031351488449,0.01105389635229044,-0.0016556551976250498,0.018039195546029216,-9.6197647774705,1.0021057211749114
8989109647990,-0.005280576499663401,-0.0003384906705380733,-0.0032372076024264527,0.027947281588916864,-9.64357844446642,1.0069946209847473
8989110643190,-0.006188579740547876,-0.01235946917826673,-0.004194520002623238,0.05172671454646206,-9.638636163023497,1.006964401962527
8989111633590,-0.004985200114670104,0.018313301149890514,2.5591123659716303e-05,0.04677267157455871,-9.662438916130299,1.0404392711996717
8989112633590,-0.0063116186457581195,-0.011272585890291724,0.003466949321810641,0.04677267157455871,-9.68227694467205,1.0354964859283626
8989113628890,-0.0044296759823503045,-0.01250967290387018,-0.0006877933449232587,0.06559804679713836,-9.686259131369141,1.0118260123745118
8989114624090,-0.005112909710312419,0.01745556296208047,-0.0034930236420797596,0.07550614760308823,-9.706104435847834,1.049222623636696
8989115614490,-0.0074386665622315365,-0.009608086650703437,-0.0024153551636597837,0.056680757617446356,-9.738824162752616,1.0541453875593594
8989116614490,-0.00626986550964978,0.006435802268111281,-0.004066343037928577,0.056680757617446356,-9.738824162752616,1.0492205233955858
8989117609690,-0.0006510542338125968,-0.008770948473913381,0.000706181346484285,0.06163481535241193,-9.706094249542632,1.0443180009629358
8989118604890,-0.006532747466148189,0.001522957560966598,0.0009198434859916636,0.056680757617446356,-9.710058028096997,1.0492465100416304
8989119595290,-0.0009753535667445705,0.013553148384740588,-0.002779515121415918,0.0844234367827802,-9.715038144303971,1.067916100733658
8989120595290,-0.002449308419851778,-0.02529226525987365,-0.0016591919194283633,0.1082028697403254,-9.715055606546043,1.0678814011962363
8989121590590,0.001544908775427201,0.016544350870585436,-0.0013867498983133283,0.09928558056063343,-9.748774936544544,1.07771367459323
8989122585790,-0.0002622302812727191,-0.003745400973228577,-0.0020211598339527188,0.08046019057499158,-9.733881881309692,1.072829722548709
8989123576190,-0.0009195027458109685,-0.016012421926973643,-0.003984682676714833,0.06163481535241193,-9.686256221000884,1.0591105144632946
8989124576190,0.002439903523919337,0.023059609639723692,-0.0018470451250193333,0.07055210453210393,-9.691221567028144,1.0590930224734971
8989125571390,0.0024788616572544477,-0.01367842107532961,0.0025451881312669646,0.07055210453210393,-9.701141054298944,1.0679488872257035
8989126566590,0.0021229192941309184,-0.0047511708888088346,-0.0029136494285983174,0.05172671454646206,-9.686248945063939,1.0630649343265886
8989127556990,0.0022683859945916377,0.0036319400774906044,-0.0007240435720015934,0.07550614760308823,-9.66246001633546,1.0591117792026217
8989128556990,0.0017450607439797525,-0.005121731831405036,-0.0036678292278481137,0.09433152282566785,-9.638667449533859,1.049256086650807
8989129552290,-0.0014768079000978332,0.014052673047813977,-0.0021472178127332304,0.056680757617446356,-9.638639800986585,1.0305964735681747
8989130547490,0.0059884387476397075,-0.01743582445622897,-6.107436761933899e-07,0.041818613839593136,-9.658466915628377,1.0542396577457172
8989131537890,0.0016418757148215207,0.004393305724760904,-0.0020971044518252107,0.056680757617446356,-9.658477829528335,1.0542179705374852
8989132537890,0.008936585258280727,0.007132553717634764,-0.0034811180245689715,0.06163481535241193,-9.638643438960441,1.0256643804191745
8989133533090,-0.0038283128509281066,-0.023923476033665472,0.0009892523494460957,0.06559804679713836,-9.648565836599499,1.0443641901549652
8989134528290,0.007209874101523246,0.02089032170792146,0.00238948043059251,0.06163481535241193,-9.648562926231241,1.0355052650267829
8989135518690,0.0032576630940069524,-0.0031538407793686024,0.002238009877528099,0.03785538239486673,-9.648545463989167,1.0256901189262828
8989136518690,0.003870291653514553,-0.009783302238289365,-0.00031840777732950213,0.009121906366337237,-9.634637460084182,1.035594438264482
8989137513990,0.00291795877527342,0.012633077617312895,0.0027229189450370065,0.009121906366337237,-9.643564620198203,1.011946955503721
8989138509190,0.004117740781497561,-0.011433997332074019,0.003559176146220834,0.027947281588916864,-9.696150024092818,1.0355114113030732
8989139499590,0.0021625231714748564,0.012004413302390653,0.0035992608935153866,0.03785538239486673,-9.69615730002976,1.0542113897597205
8989140499590,0.0022296331100256778,-0.012782899240707881,-0.0007101782356352805,0.04677267157455871,-9.658470553602232,1.0443827004329431
8989141494790,0.004269751244113749,-0.00025983278037308016,-0.0006312303976890453,0.041818613839593136,-9.648548374357427,1.0591734819867127
8989142489990,0.0017716654537575129,0.006136924144418424,-0.00020358143998358644,0.056680757617446356,-9.672364733327354,1.1064090083454594
8989143480390,0.0011971552423479734,-0.02430157884648077,-0.0017891584427518013,0.1082028697403254,-9.710095862960241,1.1486536294516891
8989144480390,0.006557342432116907,0.010635516229804763,-0.0009405352545279171,0.1082028697403254,-9.6773623117764,1.0826900447220247
8989145475690,0.003911117363927238,0.007510655626532997,-0.0007027070383839491,0.09928558056063343,-9.629743927393694,1.0443320580872242
8989146470890,-4.7300916428720356e-05,-0.019160052565804983,-0.001750327980621795,0.1082028697403254,-9.653556866805623,1.096501122535695
8989147461290,0.003426521865096732,0.015149517764563941,0.0004800121966080685,0.1082028697403254,-9.682322055461398,1.0826855642068232
8989148461290,0.004885902676893802,-0.005410716979368034,0.0014648084679585918,0.08046019057499158,-9.648576750499457,1.0443425029467333
8989149456490,0.004395698849249849,-0.00014172216287555023,0.0006238889337851642,0.06163481535241193,-9.595990400604995,1.0355527578036703
8989150451690,-0.0020202684188477963,-0.0032402549304308623,-0.001635891864913263,0.06163481535241193,-9.605909887875795,1.035543796773357
8989151442190,0.001871266210332144,-0.004914822979670837,0.004363293489155321,0.04677267157455871,-9.643592268745477,1.0631106951353442
8989152442190,0.001306003713972978,0.021796268232352915,0.0007827286916011486,0.027947281588916864,-9.638618700781425,1.0729923743548357
8989153437390,0.002719806391776618,-0.018082313073958998,0.005776700777935812,0.03290133932388241,-9.619775691370458,1.0493627527114995
8989154432590,0.0010242031156533424,0.00887713340331587,0.003330543448206839,0.014075949338240565,-9.61083470697738,1.044473423706881
8989155422990,-0.003120173874807285,0.009881448462668856,0.0056086196983341045,-0.024565619966086263,-9.638580138339648,1.0307150302942487
8989156422990,-0.005078124888078413,-0.0210670737021749,0.006533242022787411,-0.043391002619737495,-9.677250989992546,1.0405573995749475
8989157418190,-0.0016004431497295152,0.014884226097380639,0.006390807932462685,-0.01465752659120799,-9.677272090197706,1.077944461589467
8989158413390,-0.0033945388539848406,0.0001339947013401857,0.0009007172334874747,0.009121906366337237,-9.67728955243978,1.0779097620520455
8989159403890,-0.0034345030548049607,-0.01680907872194936,0.005929806093115279,-0.009703476188233043,-9.667357186895225,1.0828710567574378
8989160403890,-0.0019824485600798093,0.01275475007877673,0.006502962035684947,0.014075949338240565,-9.643568258161219,1.086797707670074
8989161399090,-0.0042975340219243725,-0.009777182282499387,0.003721860443586465,0.03785538239486673,-9.634658560289342,1.0444172180383822
8989162394290,0.0014097565464875807,0.012508847715739853,0.0034795442345872786,0.06163481535241193,-9.648562926231241,1.049294837465707
8989163384690,-0.0036757454125828683,-0.012531837921949809,0.002948372660671825,0.08937747975468356,-9.653543042526566,1.091603728945659
8989164384690,-0.00025249702174993255,0.0003617519262179708,0.003151049994836976,0.09433152282566785,-9.648586936804659,1.1201652625406566
8989165379890,-0.00034027277101162864,0.016418018198454926,-1.6252869406551546e-06,0.07550614760308823,-9.658491653807394,1.1438230735851058
8989166375090,-0.0019407831937898043,-0.02281232893254006,0.0028730529853939193,0.06163481535241193,-9.658481467502192,1.0916397320680282
8989167365590,-0.0021098459136119395,0.012037856727405753,9.948649621832877e-05,0.04677267157455871,-9.69120410478607,1.0827671400877648
8989168365590,-0.0032520179129449786,0.0072762850220602915,0.0008234204309368939,0.05172671454646206,-9.69616748633489,1.1152595570594623
8989169360790,-0.005327331197430991,-0.02015059655095281,-0.0006115627300366899,0.07550614760308823,-9.677338301192215,1.1014521931913337
8989170355990,-0.002354030429095843,0.015077654867251815,-0.005776178428872181,0.0844234367827802,-9.677344849534329,1.0965143167968678
8989171346390,-0.00454940339686194,-0.009989072016528353,-0.003305146053286751,0.05172671454646206,-9.69616748633489,1.101469867113169
8989172346390,0.0017657589032572477,0.003640407627837877,-0.0019771403771843827,0.004167855963362291,-9.691172818270324,1.1104085725734425
8989173341690,-0.003526378685538917,-0.0024671129722154544,-0.004637276418132273,0.041818613839593136,-9.662435278156444,1.1015147915656374
8989174336890,-0.001797937292197795,-0.015516350188526006,-0.002472954407035032,0.0844234367827802,-9.653539404563551,1.086686093844067
8989175327290,-0.0029734620095147905,0.01882591455627454,-0.0033648204180564286,0.06559804679713836,-9.624759445628873,1.0867395509653517
8989176327290,-0.0038170395075735743,-0.019131020819490297,-0.0047498002548975685,0.041818613839593136,-9.614822496116004,1.0631439108651128
8989177322490,-0.0051552138134998,-0.00046421495437447974,-0.00323844971185116,0.027947281588916864,-9.638618700781425,1.0306384021679227
8989178317690,-0.00863636201671884,0.015351628411819813,-0.006131361455546147,0.014075949338240565,-9.66241490554604,1.0493516914400758
8989179308090,-0.005090201549032239,-0.02615430818380967,-0.0027861528923540328,-0.0007861944396126558,-9.643557344261259,1.0730298224393822
8989180308090,-0.0056265038093069675,0.012807014115522923,-0.0008882024910603597,-0.0007861944396126558,-9.61479120960564,1.0444915268448072
8989181303390,-0.005273162814270893,0.002811559094765874,-0.006478019874049992,0.014075949338240565,-9.61083470697738,1.0592480160012068
8989182298590,-0.005312822782569561,-0.013998103344119404,-0.002953668570484241,0.041818613839593136,-9.629701726972606,1.0631304693196877
8989183288990,-0.0009726757772824581,0.014695710811462516,-0.005532094823859051,0.02299323861701351,-9.64853455008921,1.0355616517724364
8989184288990,-0.006823980995003318,-0.015373297269916195,-0.002581959907009229,-0.0007861944396126558,-9.634630184147237,1.06318815879575
8989185284190,-0.004993783052594215,0.014675574063555005,0.0007536801593798909,0.041818613839593136,-9.643588630771623,1.0867572248870423
8989186279390,-0.005039612432337193,-0.004724131262311502,-0.003393270686666918,0.06163481535241193,-9.68228785857201,1.086693361773322
8989187269790,-0.0053048384980270615,-0.010617736333699144,-0.0024288040059965953,0.056680757617446356,-9.686252583027027,1.0729074334933124
8989188269790,-0.005481009364950688,0.021217164205337972,-0.003717227195435334,0.08046019057499158,-9.691228842954246,1.1152221089748264
8989189265090,-0.00821302972181463,-0.018251828903790637,-0.002346329950809042,0.0844234367827802,-9.69619149691915,1.1437760100244538
